"config_id","hamming","state","adj_sets","HEE_EC","EC_ED","EC_P","EC_MH","PH_MH","SA_MH","SI_MH","EC_PH"
2987,6,"cyclic","","reversed","latent","reversed","latent","original","original","reversed","reversed"
2988,6,"cyclic","","latent","latent","reversed","latent","original","original","reversed","reversed"
2989,4,"cyclic","","original","original","latent","latent","original","original","reversed","reversed"
2990,5,"cyclic","","reversed","original","latent","latent","original","original","reversed","reversed"
2991,5,"cyclic","","latent","original","latent","latent","original","original","reversed","reversed"
2992,5,"cyclic","","original","reversed","latent","latent","original","original","reversed","reversed"
2993,6,"cyclic","","reversed","reversed","latent","latent","original","original","reversed","reversed"
2994,6,"cyclic","","latent","reversed","latent","latent","original","original","reversed","reversed"
2995,5,"cyclic","","original","latent","latent","latent","original","original","reversed","reversed"
2996,6,"cyclic","","reversed","latent","latent","latent","original","original","reversed","reversed"
2997,6,"cyclic","","latent","latent","latent","latent","original","original","reversed","reversed"
2998,3,"cyclic","","original","original","original","original","reversed","original","reversed","reversed"
2999,4,"cyclic","","reversed","original","original","original","reversed","original","reversed","reversed"
3000,4,"cyclic","","latent","original","original","original","reversed","original","reversed","reversed"
3001,4,"cyclic","","original","reversed","original","original","reversed","original","reversed","reversed"
3002,5,"cyclic","","reversed","reversed","original","original","reversed","original","reversed","reversed"
3003,5,"cyclic","","latent","reversed","original","original","reversed","original","reversed","reversed"
3004,4,"cyclic","","original","latent","original","original","reversed","original","reversed","reversed"
3005,5,"cyclic","","reversed","latent","original","original","reversed","original","reversed","reversed"
3006,5,"cyclic","","latent","latent","original","original","reversed","original","reversed","reversed"
3007,4,"cyclic","","original","original","reversed","original","reversed","original","reversed","reversed"
3008,5,"cyclic","","reversed","original","reversed","original","reversed","original","reversed","reversed"
3009,5,"cyclic","","latent","original","reversed","original","reversed","original","reversed","reversed"
3010,5,"cyclic","","original","reversed","reversed","original","reversed","original","reversed","reversed"
3011,6,"cyclic","","reversed","reversed","reversed","original","reversed","original","reversed","reversed"
3012,6,"cyclic","","latent","reversed","reversed","original","reversed","original","reversed","reversed"
3013,5,"cyclic","","original","latent","reversed","original","reversed","original","reversed","reversed"
3014,6,"cyclic","","reversed","latent","reversed","original","reversed","original","reversed","reversed"
3015,6,"cyclic","","latent","latent","reversed","original","reversed","original","reversed","reversed"
3016,4,"cyclic","","original","original","latent","original","reversed","original","reversed","reversed"
3017,5,"cyclic","","reversed","original","latent","original","reversed","original","reversed","reversed"
3018,5,"cyclic","","latent","original","latent","original","reversed","original","reversed","reversed"
3019,5,"cyclic","","original","reversed","latent","original","reversed","original","reversed","reversed"
3020,6,"cyclic","","reversed","reversed","latent","original","reversed","original","reversed","reversed"
3021,6,"cyclic","","latent","reversed","latent","original","reversed","original","reversed","reversed"
3022,5,"cyclic","","original","latent","latent","original","reversed","original","reversed","reversed"
3023,6,"cyclic","","reversed","latent","latent","original","reversed","original","reversed","reversed"
3024,6,"cyclic","","latent","latent","latent","original","reversed","original","reversed","reversed"
3025,4,"cyclic","","original","original","original","reversed","reversed","original","reversed","reversed"
3026,5,"cyclic","","reversed","original","original","reversed","reversed","original","reversed","reversed"
3027,5,"cyclic","","latent","original","original","reversed","reversed","original","reversed","reversed"
3028,5,"cyclic","","original","reversed","original","reversed","reversed","original","reversed","reversed"
3029,6,"cyclic","","reversed","reversed","original","reversed","reversed","original","reversed","reversed"
3030,6,"cyclic","","latent","reversed","original","reversed","reversed","original","reversed","reversed"
3031,5,"cyclic","","original","latent","original","reversed","reversed","original","reversed","reversed"
3032,6,"cyclic","","reversed","latent","original","reversed","reversed","original","reversed","reversed"
3033,6,"cyclic","","latent","latent","original","reversed","reversed","original","reversed","reversed"
3034,5,"cyclic","","original","original","reversed","reversed","reversed","original","reversed","reversed"
3035,6,"cyclic","","reversed","original","reversed","reversed","reversed","original","reversed","reversed"
3036,6,"cyclic","","latent","original","reversed","reversed","reversed","original","reversed","reversed"
3037,6,"cyclic","","original","reversed","reversed","reversed","reversed","original","reversed","reversed"
3038,7,"cyclic","","reversed","reversed","reversed","reversed","reversed","original","reversed","reversed"
3039,7,"cyclic","","latent","reversed","reversed","reversed","reversed","original","reversed","reversed"
3040,6,"cyclic","","original","latent","reversed","reversed","reversed","original","reversed","reversed"
3041,7,"cyclic","","reversed","latent","reversed","reversed","reversed","original","reversed","reversed"
3042,7,"cyclic","","latent","latent","reversed","reversed","reversed","original","reversed","reversed"
3043,5,"cyclic","","original","original","latent","reversed","reversed","original","reversed","reversed"
3044,6,"cyclic","","reversed","original","latent","reversed","reversed","original","reversed","reversed"
3045,6,"cyclic","","latent","original","latent","reversed","reversed","original","reversed","reversed"
3046,6,"cyclic","","original","reversed","latent","reversed","reversed","original","reversed","reversed"
3047,7,"cyclic","","reversed","reversed","latent","reversed","reversed","original","reversed","reversed"
3048,7,"cyclic","","latent","reversed","latent","reversed","reversed","original","reversed","reversed"
3049,6,"cyclic","","original","latent","latent","reversed","reversed","original","reversed","reversed"
3050,7,"cyclic","","reversed","latent","latent","reversed","reversed","original","reversed","reversed"
3051,7,"cyclic","","latent","latent","latent","reversed","reversed","original","reversed","reversed"
